calendar_year,calendar_month,indicator_name,indicator_price_cents_per_lb,indicator_price_dollars_per_lb,indicator_price_cents_per_lb_ann,indicator_price_dollars_per_lb_ann
2017,January,robustas,108.32,1.0832,100.95,1.0095
2017,February,robustas,106.49,1.0649,100.95,1.0095
2017,March,robustas,106.73,1.0673000000000001,100.95,1.0095
2017,April,robustas,103.58,1.0358,100.95,1.0095
2017,May,robustas,98.36,0.9836,100.95,1.0095
2017,June,robustas,101.95,1.0195,100.95,1.0095
2017,July,robustas,104.94,1.0493999999999999,100.95,1.0095
2017,August,robustas,104.52,1.0452,100.95,1.0095
2017,September,robustas,99.18,0.9918,100.95,1.0095
2017,October,robustas,98.39,0.9839,100.95,1.0095
2017,November,robustas,91.33,0.9133,100.95,1.0095
2017,December,robustas,87.59,0.8759,100.95,1.0095
2018,January,robustas,88.65,0.8865000000000001,84.78833333333334,0.8478833333333334
2018,February,robustas,89.24,0.8924,84.78833333333334,0.8478833333333334
2018,March,robustas,88.18,0.8818,84.78833333333334,0.8478833333333334
2018,April,robustas,88.31,0.8831,84.78833333333334,0.8478833333333334
2018,May,robustas,88.74,0.8874,84.78833333333334,0.8478833333333334
2018,June,robustas,86.07,0.8606999999999999,84.78833333333334,0.8478833333333334
2018,July,robustas,84.42,0.8442000000000001,84.78833333333334,0.8478833333333334
2018,August,robustas,80.74,0.8073999999999999,84.78833333333334,0.8478833333333334
2018,September,robustas,76.7,0.767,84.78833333333334,0.8478833333333334
2018,October,robustas,85.32,0.8532,84.78833333333334,0.8478833333333334
2018,November,robustas,83.52,0.8351999999999999,84.78833333333334,0.8478833333333334
2018,December,robustas,77.57,0.7757,84.78833333333334,0.8478833333333334
2019,January,robustas,78.24,0.7824,73.56,0.7356
2019,February,robustas,78.65,0.7865000000000001,73.56,0.7356
2019,March,robustas,76.96,0.7696,73.56,0.7356
2019,April,robustas,73.28,0.7328,73.56,0.7356
2019,May,robustas,71.12,0.7112,73.56,0.7356
2019,June,robustas,74.02,0.7402,73.56,0.7356
2019,July,robustas,73.93,0.7393000000000001,73.56,0.7356
2019,August,robustas,70.78,0.7078,73.56,0.7356
2019,September,robustas,70.64,0.7064,73.56,0.7356
2019,October,robustas,68.63,0.6862999999999999,73.56,0.7356
2019,November,robustas,73.28,0.7328,73.56,0.7356
2019,December,robustas,73.22,0.7322,73.56,0.7356
