country,indicator_name,calendar_year,price_paid_cents_per_lb,price_paid_dollars_per_lb,indicator_price_cents_per_lb_ann,indicator_price_dollars_per_lb_ann
Papua New Guinea,robustas,2002,13.3144,0.13314399999999998,30.01,0.30010000000000003
Philippines,robustas,2002,21.4548,0.214548,30.01,0.30010000000000003
Sierra Leone,robustas,2002,,,30.01,0.30010000000000003
Sri Lanka,robustas,2002,,,30.01,0.30010000000000003
Tanzania,robustas,2002,4.2981,0.042981,30.01,0.30010000000000003
Thailand,robustas,2002,6.4439,0.064439,30.01,0.30010000000000003
Togo,robustas,2002,18.2661,0.18266100000000002,30.01,0.30010000000000003
Trinidad & Tobago,robustas,2002,,,30.01,0.30010000000000003
Uganda,robustas,2002,12.7838,0.127838,30.01,0.30010000000000003
Viet Nam,robustas,2002,18.1376,0.18137599999999998,30.01,0.30010000000000003
Colombia,colombian_milds,2003,48.343,0.48343,65.33,0.6533
Kenya,colombian_milds,2003,41.0724,0.41072400000000003,65.33,0.6533
Tanzania,colombian_milds,2003,24.7808,0.247808,65.33,0.6533
Bolivia (Plurinational State of),other_milds,2003,,,64.2,0.642
Burundi,other_milds,2003,24.8803,0.248803,64.2,0.642
Cameroon,other_milds,2003,35.2702,0.352702,64.2,0.642
Costa Rica,other_milds,2003,52.9871,0.529871,64.2,0.642
Cuba,other_milds,2003,168.9282,1.689282,64.2,0.642
Democratic Republic of Congo,other_milds,2003,,,64.2,0.642
Dominican Republic,other_milds,2003,49.572,0.49572000000000005,64.2,0.642
Ecuador,other_milds,2003,31.0615,0.310615,64.2,0.642
El Salvador,other_milds,2003,25.6889,0.256889,64.2,0.642
Guatemala,other_milds,2003,48.4242,0.484242,64.2,0.642
Haiti,other_milds,2003,,,64.2,0.642
Honduras,other_milds,2003,41.7124,0.41712400000000005,64.2,0.642
India,other_milds,2003,43.4504,0.434504,64.2,0.642
Jamaica,other_milds,2003,185.619,1.85619,64.2,0.642
Madagascar,other_milds,2003,86.5775,0.865775,64.2,0.642
Malawi,other_milds,2003,39.621,0.39621,64.2,0.642
Mexico,other_milds,2003,64.019,0.64019,64.2,0.642
Nicaragua,other_milds,2003,34.4183,0.344183,64.2,0.642
Panama,other_milds,2003,,,64.2,0.642
Papua New Guinea,other_milds,2003,36.9896,0.369896,64.2,0.642
Peru,other_milds,2003,32.9262,0.329262,64.2,0.642
Rwanda,other_milds,2003,24.8854,0.24885400000000002,64.2,0.642
Sri Lanka,other_milds,2003,,,64.2,0.642
Uganda,other_milds,2003,28.6403,0.286403,64.2,0.642
Venezuela,other_milds,2003,,,64.2,0.642
Zambia,other_milds,2003,52.9675,0.529675,64.2,0.642
Zimbabwe,other_milds,2003,,,64.2,0.642
Angola,brazilian_naturals,2003,,,50.31,0.5031
Brazil,brazilian_naturals,2003,42.8184,0.42818399999999995,50.31,0.5031
Ethiopia,brazilian_naturals,2003,34.5679,0.345679,50.31,0.5031
Indonesia,brazilian_naturals,2003,42.0479,0.420479,50.31,0.5031
Philippines,brazilian_naturals,2003,60.6343,0.6063430000000001,50.31,0.5031
Thailand,brazilian_naturals,2003,,,50.31,0.5031
Viet Nam,brazilian_naturals,2003,,,50.31,0.5031
Angola,robustas,2003,6.6089,0.06608900000000001,36.95,0.36950000000000005
Benin,robustas,2003,,,36.95,0.36950000000000005
Brazil,robustas,2003,31.6119,0.316119,36.95,0.36950000000000005
Burundi,robustas,2003,,,36.95,0.36950000000000005
Cameroon,robustas,2003,22.2637,0.222637,36.95,0.36950000000000005
Central African Republic,robustas,2003,18.0599,0.18059899999999998,36.95,0.36950000000000005
Congo,robustas,2003,,,36.95,0.36950000000000005
Côte d'Ivoire,robustas,2003,17.7064,0.177064,36.95,0.36950000000000005
Democratic Republic of Congo,robustas,2003,5.6111,0.056111,36.95,0.36950000000000005
Ecuador,robustas,2003,21.8581,0.218581,36.95,0.36950000000000005
Gabon,robustas,2003,,,36.95,0.36950000000000005
Ghana,robustas,2003,,,36.95,0.36950000000000005
Guinea,robustas,2003,,,36.95,0.36950000000000005
India,robustas,2003,28.5993,0.285993,36.95,0.36950000000000005
Indonesia,robustas,2003,16.6091,0.16609100000000002,36.95,0.36950000000000005
Liberia,robustas,2003,,,36.95,0.36950000000000005
Madagascar,robustas,2003,55.9203,0.559203,36.95,0.36950000000000005
Nigeria,robustas,2003,,,36.95,0.36950000000000005
Papua New Guinea,robustas,2003,17.3053,0.17305299999999998,36.95,0.36950000000000005
Philippines,robustas,2003,32.6523,0.32652299999999995,36.95,0.36950000000000005
Sierra Leone,robustas,2003,,,36.95,0.36950000000000005
Sri Lanka,robustas,2003,,,36.95,0.36950000000000005
Tanzania,robustas,2003,6.7245,0.067245,36.95,0.36950000000000005
Thailand,robustas,2003,13.2508,0.132508,36.95,0.36950000000000005
Togo,robustas,2003,22.766,0.22765999999999997,36.95,0.36950000000000005
Trinidad & Tobago,robustas,2003,,,36.95,0.36950000000000005
Uganda,robustas,2003,20.8085,0.208085,36.95,0.36950000000000005
Viet Nam,robustas,2003,27.9353,0.279353,36.95,0.36950000000000005
Colombia,colombian_milds,2004,60.8325,0.608325,81.44,0.8144
Kenya,colombian_milds,2004,71.0095,0.710095,81.44,0.8144
Tanzania,colombian_milds,2004,26.3711,0.263711,81.44,0.8144
Bolivia (Plurinational State of),other_milds,2004,,,80.47,0.8047
Burundi,other_milds,2004,27.357,0.27357,80.47,0.8047
Cameroon,other_milds,2004,,,80.47,0.8047
Costa Rica,other_milds,2004,64.8733,0.648733,80.47,0.8047
Cuba,other_milds,2004,70.1784,0.701784,80.47,0.8047
Democratic Republic of Congo,other_milds,2004,,,80.47,0.8047
Dominican Republic,other_milds,2004,75.6965,0.756965,80.47,0.8047
Ecuador,other_milds,2004,51.194,0.5119400000000001,80.47,0.8047
El Salvador,other_milds,2004,39.3039,0.39303899999999997,80.47,0.8047
Guatemala,other_milds,2004,66.9099,0.6690989999999999,80.47,0.8047
Haiti,other_milds,2004,,,80.47,0.8047
Honduras,other_milds,2004,50.2225,0.5022249999999999,80.47,0.8047
India,other_milds,2004,58.3193,0.583193,80.47,0.8047
Jamaica,other_milds,2004,185.4223,1.8542230000000002,80.47,0.8047
Madagascar,other_milds,2004,46.8166,0.468166,80.47,0.8047
Malawi,other_milds,2004,51.6781,0.516781,80.47,0.8047
Mexico,other_milds,2004,90.7787,0.907787,80.47,0.8047
Nicaragua,other_milds,2004,40.8748,0.408748,80.47,0.8047
Panama,other_milds,2004,,,80.47,0.8047
Papua New Guinea,other_milds,2004,41.0979,0.41097900000000004,80.47,0.8047
Peru,other_milds,2004,42.4274,0.424274,80.47,0.8047
Rwanda,other_milds,2004,29.4574,0.294574,80.47,0.8047
Sri Lanka,other_milds,2004,,,80.47,0.8047
Uganda,other_milds,2004,35.9874,0.359874,80.47,0.8047
Venezuela,other_milds,2004,,,80.47,0.8047
Zambia,other_milds,2004,64.4375,0.644375,80.47,0.8047
Zimbabwe,other_milds,2004,,,80.47,0.8047
Angola,brazilian_naturals,2004,,,68.97,0.6897
Brazil,brazilian_naturals,2004,56.3302,0.563302,68.97,0.6897
Ethiopia,brazilian_naturals,2004,48.8512,0.488512,68.97,0.6897
Indonesia,brazilian_naturals,2004,80.6176,0.806176,68.97,0.6897
Philippines,brazilian_naturals,2004,66.2305,0.662305,68.97,0.6897
Thailand,brazilian_naturals,2004,,,68.97,0.6897
Viet Nam,brazilian_naturals,2004,,,68.97,0.6897
Angola,robustas,2004,9.923,0.09923,35.99,0.3599
Benin,robustas,2004,,,35.99,0.3599
Brazil,robustas,2004,34.8484,0.34848399999999996,35.99,0.3599
Burundi,robustas,2004,,,35.99,0.3599
Cameroon,robustas,2004,,,35.99,0.3599
Central African Republic,robustas,2004,20.1724,0.201724,35.99,0.3599
Congo,robustas,2004,,,35.99,0.3599
Côte d'Ivoire,robustas,2004,14.7655,0.14765499999999998,35.99,0.3599
Democratic Republic of Congo,robustas,2004,,,35.99,0.3599
Ecuador,robustas,2004,29.7468,0.297468,35.99,0.3599
Gabon,robustas,2004,,,35.99,0.3599
Ghana,robustas,2004,,,35.99,0.3599
Guinea,robustas,2004,,,35.99,0.3599
India,robustas,2004,30.7952,0.307952,35.99,0.3599
Indonesia,robustas,2004,24.1702,0.241702,35.99,0.3599
Liberia,robustas,2004,,,35.99,0.3599
Madagascar,robustas,2004,19.74,0.1974,35.99,0.3599
Nigeria,robustas,2004,,,35.99,0.3599
Papua New Guinea,robustas,2004,22.1559,0.22155899999999998,35.99,0.3599
Philippines,robustas,2004,31.8862,0.318862,35.99,0.3599
Sierra Leone,robustas,2004,,,35.99,0.3599
Sri Lanka,robustas,2004,,,35.99,0.3599
Tanzania,robustas,2004,7.553,0.07553,35.99,0.3599
Thailand,robustas,2004,12.8279,0.128279,35.99,0.3599
Togo,robustas,2004,21.9065,0.219065,35.99,0.3599
Trinidad & Tobago,robustas,2004,,,35.99,0.3599
Uganda,robustas,2004,26.2624,0.26262399999999997,35.99,0.3599
Viet Nam,robustas,2004,26.0012,0.260012,35.99,0.3599
Colombia,colombian_milds,2005,89.2214,0.8922140000000001,115.73,1.1573
Kenya,colombian_milds,2005,,,115.73,1.1573
Tanzania,colombian_milds,2005,43.6924,0.436924,115.73,1.1573
Bolivia (Plurinational State of),other_milds,2005,,,114.86,1.1486
Burundi,other_milds,2005,42.9285,0.42928499999999997,114.86,1.1486
Cameroon,other_milds,2005,,,114.86,1.1486
Costa Rica,other_milds,2005,83.4296,0.8342959999999999,114.86,1.1486
Cuba,other_milds,2005,70.7141,0.707141,114.86,1.1486
Democratic Republic of Congo,other_milds,2005,,,114.86,1.1486
Dominican Republic,other_milds,2005,87.9156,0.8791559999999999,114.86,1.1486
Ecuador,other_milds,2005,91.6233,0.916233,114.86,1.1486
El Salvador,other_milds,2005,67.097,0.67097,114.86,1.1486
Guatemala,other_milds,2005,92.4642,0.9246420000000001,114.86,1.1486
Haiti,other_milds,2005,,,114.86,1.1486
Honduras,other_milds,2005,78.6893,0.7868930000000001,114.86,1.1486
India,other_milds,2005,96.5255,0.965255,114.86,1.1486
Jamaica,other_milds,2005,244.6888,2.446888,114.86,1.1486
Madagascar,other_milds,2005,50.8012,0.508012,114.86,1.1486
Malawi,other_milds,2005,83.7134,0.8371339999999999,114.86,1.1486
Mexico,other_milds,2005,139.0296,1.390296,114.86,1.1486
Nicaragua,other_milds,2005,52.8824,0.528824,114.86,1.1486
Panama,other_milds,2005,,,114.86,1.1486
Papua New Guinea,other_milds,2005,62.2599,0.622599,114.86,1.1486
Peru,other_milds,2005,71.9382,0.719382,114.86,1.1486
Rwanda,other_milds,2005,46.245,0.46244999999999997,114.86,1.1486
Sri Lanka,other_milds,2005,,,114.86,1.1486
Uganda,other_milds,2005,57.8593,0.578593,114.86,1.1486
Venezuela,other_milds,2005,,,114.86,1.1486
Zambia,other_milds,2005,87.176,0.87176,114.86,1.1486
Zimbabwe,other_milds,2005,,,114.86,1.1486
Angola,brazilian_naturals,2005,,,102.29,1.0229000000000001
Brazil,brazilian_naturals,2005,87.09,0.8709,102.29,1.0229000000000001
Ethiopia,brazilian_naturals,2005,64.2276,0.642276,102.29,1.0229000000000001
Indonesia,brazilian_naturals,2005,117.0379,1.1703789999999998,102.29,1.0229000000000001
Philippines,brazilian_naturals,2005,79.9997,0.7999970000000001,102.29,1.0229000000000001
Thailand,brazilian_naturals,2005,,,102.29,1.0229000000000001
Viet Nam,brazilian_naturals,2005,,,102.29,1.0229000000000001
Angola,robustas,2005,10.4187,0.10418699999999999,50.55,0.5055
Benin,robustas,2005,,,50.55,0.5055
Brazil,robustas,2005,46.4667,0.46466700000000005,50.55,0.5055
Burundi,robustas,2005,,,50.55,0.5055
Cameroon,robustas,2005,,,50.55,0.5055
Central African Republic,robustas,2005,,,50.55,0.5055
Congo,robustas,2005,,,50.55,0.5055
Côte d'Ivoire,robustas,2005,11.2288,0.112288,50.55,0.5055
Democratic Republic of Congo,robustas,2005,,,50.55,0.5055
Ecuador,robustas,2005,50.9623,0.5096229999999999,50.55,0.5055
Gabon,robustas,2005,,,50.55,0.5055
Ghana,robustas,2005,,,50.55,0.5055
Guinea,robustas,2005,,,50.55,0.5055
India,robustas,2005,52.4173,0.524173,50.55,0.5055
Indonesia,robustas,2005,34.2061,0.342061,50.55,0.5055
Liberia,robustas,2005,,,50.55,0.5055
Madagascar,robustas,2005,30.2388,0.302388,50.55,0.5055
Nigeria,robustas,2005,,,50.55,0.5055
Papua New Guinea,robustas,2005,24.3033,0.243033,50.55,0.5055
Philippines,robustas,2005,41.6909,0.416909,50.55,0.5055
Sierra Leone,robustas,2005,,,50.55,0.5055
Sri Lanka,robustas,2005,,,50.55,0.5055
Tanzania,robustas,2005,14.2734,0.142734,50.55,0.5055
Thailand,robustas,2005,18.3203,0.183203,50.55,0.5055
Togo,robustas,2005,27.9158,0.279158,50.55,0.5055
Trinidad & Tobago,robustas,2005,,,50.55,0.5055
Uganda,robustas,2005,40.8231,0.40823099999999996,50.55,0.5055
Viet Nam,robustas,2005,35.8985,0.358985,50.55,0.5055
Colombia,colombian_milds,2006,89.8083,0.8980830000000001,116.8,1.168
Kenya,colombian_milds,2006,,,116.8,1.168
Tanzania,colombian_milds,2006,42.7651,0.42765099999999995,116.8,1.168
Bolivia (Plurinational State of),other_milds,2006,,,114.4,1.1440000000000001
Burundi,other_milds,2006,63.4535,0.634535,114.4,1.1440000000000001
Cameroon,other_milds,2006,,,114.4,1.1440000000000001
Costa Rica,other_milds,2006,89.2238,0.892238,114.4,1.1440000000000001
Cuba,other_milds,2006,70.7141,0.707141,114.4,1.1440000000000001
Democratic Republic of Congo,other_milds,2006,,,114.4,1.1440000000000001
Dominican Republic,other_milds,2006,86.2942,0.862942,114.4,1.1440000000000001
Ecuador,other_milds,2006,92.445,0.9244499999999999,114.4,1.1440000000000001
El Salvador,other_milds,2006,67.4926,0.6749259999999999,114.4,1.1440000000000001
Guatemala,other_milds,2006,91.1947,0.911947,114.4,1.1440000000000001
Haiti,other_milds,2006,,,114.4,1.1440000000000001
Honduras,other_milds,2006,80.8164,0.808164,114.4,1.1440000000000001
India,other_milds,2006,95.8634,0.958634,114.4,1.1440000000000001
Jamaica,other_milds,2006,354.8887,3.5488869999999997,114.4,1.1440000000000001
Madagascar,other_milds,2006,,,114.4,1.1440000000000001
Malawi,other_milds,2006,84.5843,0.845843,114.4,1.1440000000000001
Mexico,other_milds,2006,85.4966,0.854966,114.4,1.1440000000000001
Nicaragua,other_milds,2006,58.6579,0.586579,114.4,1.1440000000000001
Panama,other_milds,2006,,,114.4,1.1440000000000001
Papua New Guinea,other_milds,2006,71.284,0.71284,114.4,1.1440000000000001
Peru,other_milds,2006,68.8278,0.688278,114.4,1.1440000000000001
Rwanda,other_milds,2006,,,114.4,1.1440000000000001
Sri Lanka,other_milds,2006,,,114.4,1.1440000000000001
Uganda,other_milds,2006,55.3373,0.553373,114.4,1.1440000000000001
Venezuela,other_milds,2006,,,114.4,1.1440000000000001
Zambia,other_milds,2006,100.1823,1.001823,114.4,1.1440000000000001
Zimbabwe,other_milds,2006,,,114.4,1.1440000000000001
Angola,brazilian_naturals,2006,,,103.92,1.0392000000000001
Brazil,brazilian_naturals,2006,87.0178,0.8701779999999999,103.92,1.0392000000000001
Ethiopia,brazilian_naturals,2006,58.3172,0.583172,103.92,1.0392000000000001
Indonesia,brazilian_naturals,2006,107.5163,1.075163,103.92,1.0392000000000001
Philippines,brazilian_naturals,2006,61.5072,0.615072,103.92,1.0392000000000001
Thailand,brazilian_naturals,2006,,,103.92,1.0392000000000001
Viet Nam,brazilian_naturals,2006,,,103.92,1.0392000000000001
Angola,robustas,2006,12.9824,0.129824,67.55,0.6755
Benin,robustas,2006,,,67.55,0.6755
Brazil,robustas,2006,62.0285,0.620285,67.55,0.6755
Burundi,robustas,2006,,,67.55,0.6755
Cameroon,robustas,2006,,,67.55,0.6755
Central African Republic,robustas,2006,,,67.55,0.6755
Congo,robustas,2006,,,67.55,0.6755
Côte d'Ivoire,robustas,2006,27.9899,0.279899,67.55,0.6755
Democratic Republic of Congo,robustas,2006,,,67.55,0.6755
Ecuador,robustas,2006,53.7258,0.537258,67.55,0.6755
Gabon,robustas,2006,,,67.55,0.6755
Ghana,robustas,2006,,,67.55,0.6755
Guinea,robustas,2006,,,67.55,0.6755
India,robustas,2006,61.3522,0.613522,67.55,0.6755
Indonesia,robustas,2006,52.4731,0.5247310000000001,67.55,0.6755
Liberia,robustas,2006,,,67.55,0.6755
Madagascar,robustas,2006,41.7147,0.417147,67.55,0.6755
Nigeria,robustas,2006,,,67.55,0.6755
Papua New Guinea,robustas,2006,32.8919,0.328919,67.55,0.6755
Philippines,robustas,2006,55.3165,0.553165,67.55,0.6755
Sierra Leone,robustas,2006,,,67.55,0.6755
Sri Lanka,robustas,2006,,,67.55,0.6755
Tanzania,robustas,2006,21.4463,0.21446300000000001,67.55,0.6755
Thailand,robustas,2006,46.5464,0.465464,67.55,0.6755
Togo,robustas,2006,44.7165,0.44716500000000003,67.55,0.6755
Trinidad & Tobago,robustas,2006,,,67.55,0.6755
Uganda,robustas,2006,47.0192,0.470192,67.55,0.6755
Viet Nam,robustas,2006,54.5026,0.545026,67.55,0.6755
Colombia,colombian_milds,2007,100.0535,1.000535,125.57,1.2557
Kenya,colombian_milds,2007,,,125.57,1.2557
Tanzania,colombian_milds,2007,59.7769,0.597769,125.57,1.2557
Bolivia (Plurinational State of),other_milds,2007,,,123.55,1.2355
Burundi,other_milds,2007,80.3535,0.803535,123.55,1.2355
Cameroon,other_milds,2007,80.1917,0.801917,123.55,1.2355
Costa Rica,other_milds,2007,98.6447,0.986447,123.55,1.2355
Cuba,other_milds,2007,47.1428,0.471428,123.55,1.2355
Democratic Republic of Congo,other_milds,2007,,,123.55,1.2355
Dominican Republic,other_milds,2007,87.1283,0.8712829999999999,123.55,1.2355
Ecuador,other_milds,2007,110.5232,1.105232,123.55,1.2355
El Salvador,other_milds,2007,75.2353,0.7523529999999999,123.55,1.2355
Guatemala,other_milds,2007,98.312,0.98312,123.55,1.2355
Haiti,other_milds,2007,,,123.55,1.2355
Honduras,other_milds,2007,81.632,0.81632,123.55,1.2355
India,other_milds,2007,108.0306,1.080306,123.55,1.2355
Jamaica,other_milds,2007,343.0594,3.4305939999999997,123.55,1.2355
Madagascar,other_milds,2007,,,123.55,1.2355
Malawi,other_milds,2007,80.358,0.8035800000000001,123.55,1.2355
Mexico,other_milds,2007,90.9075,0.909075,123.55,1.2355
Nicaragua,other_milds,2007,64.3645,0.643645,123.55,1.2355
Panama,other_milds,2007,,,123.55,1.2355
Papua New Guinea,other_milds,2007,76.6883,0.766883,123.55,1.2355
Peru,other_milds,2007,85.4441,0.854441,123.55,1.2355
Rwanda,other_milds,2007,,,123.55,1.2355
Sri Lanka,other_milds,2007,,,123.55,1.2355
Uganda,other_milds,2007,65.0071,0.650071,123.55,1.2355
Venezuela,other_milds,2007,,,123.55,1.2355
Zambia,other_milds,2007,106.4471,1.0644710000000002,123.55,1.2355
Zimbabwe,other_milds,2007,,,123.55,1.2355
Angola,brazilian_naturals,2007,,,111.79,1.1179000000000001
Brazil,brazilian_naturals,2007,98.2955,0.982955,111.79,1.1179000000000001
Ethiopia,brazilian_naturals,2007,69.829,0.69829,111.79,1.1179000000000001
Indonesia,brazilian_naturals,2007,117.9882,1.179882,111.79,1.1179000000000001
Philippines,brazilian_naturals,2007,81.3725,0.813725,111.79,1.1179000000000001
Thailand,brazilian_naturals,2007,,,111.79,1.1179000000000001
Viet Nam,brazilian_naturals,2007,,,111.79,1.1179000000000001
Angola,robustas,2007,36.0524,0.360524,86.6,0.866
Benin,robustas,2007,,,86.6,0.866
Brazil,robustas,2007,78.9409,0.789409,86.6,0.866
Burundi,robustas,2007,,,86.6,0.866
Cameroon,robustas,2007,55.1318,0.551318,86.6,0.866
Central African Republic,robustas,2007,45.3414,0.453414,86.6,0.866
Congo,robustas,2007,,,86.6,0.866
Côte d'Ivoire,robustas,2007,32.8384,0.328384,86.6,0.866
Democratic Republic of Congo,robustas,2007,,,86.6,0.866
Ecuador,robustas,2007,64.9046,0.649046,86.6,0.866
Gabon,robustas,2007,,,86.6,0.866
Ghana,robustas,2007,,,86.6,0.866
Guinea,robustas,2007,,,86.6,0.866
India,robustas,2007,79.3802,0.793802,86.6,0.866
Indonesia,robustas,2007,55.8043,0.558043,86.6,0.866
Liberia,robustas,2007,,,86.6,0.866
Madagascar,robustas,2007,69.5695,0.6956950000000001,86.6,0.866
Nigeria,robustas,2007,,,86.6,0.866
Papua New Guinea,robustas,2007,23.9073,0.23907299999999998,86.6,0.866
Philippines,robustas,2007,74.4775,0.7447750000000001,86.6,0.866
Sierra Leone,robustas,2007,,,86.6,0.866
Sri Lanka,robustas,2007,,,86.6,0.866
Tanzania,robustas,2007,21.3788,0.21378799999999998,86.6,0.866
Thailand,robustas,2007,64.6742,0.646742,86.6,0.866
Togo,robustas,2007,56.7223,0.5672229999999999,86.6,0.866
Trinidad & Tobago,robustas,2007,,,86.6,0.866
Uganda,robustas,2007,55.8766,0.558766,86.6,0.866
Viet Nam,robustas,2007,71.1417,0.711417,86.6,0.866
Colombia,colombian_milds,2008,114.2209,1.142209,144.32,1.4432
Kenya,colombian_milds,2008,,,144.32,1.4432
Tanzania,colombian_milds,2008,63.3829,0.633829,144.32,1.4432
Bolivia (Plurinational State of),other_milds,2008,,,139.78,1.3978
Burundi,other_milds,2008,86.1923,0.861923,139.78,1.3978
Cameroon,other_milds,2008,79.1296,0.791296,139.78,1.3978
Costa Rica,other_milds,2008,106.1749,1.0617489999999998,139.78,1.3978
Cuba,other_milds,2008,70.7141,0.707141,139.78,1.3978
Democratic Republic of Congo,other_milds,2008,,,139.78,1.3978
Dominican Republic,other_milds,2008,101.4508,1.014508,139.78,1.3978
Ecuador,other_milds,2008,145.036,1.45036,139.78,1.3978
El Salvador,other_milds,2008,86.0511,0.860511,139.78,1.3978
Guatemala,other_milds,2008,111.0286,1.1102859999999999,139.78,1.3978
Haiti,other_milds,2008,,,139.78,1.3978
Honduras,other_milds,2008,90.5567,0.905567,139.78,1.3978
India,other_milds,2008,121.6958,1.216958,139.78,1.3978
Jamaica,other_milds,2008,348.4808,3.4848079999999997,139.78,1.3978
Madagascar,other_milds,2008,,,139.78,1.3978
Malawi,other_milds,2008,76.2341,0.7623409999999999,139.78,1.3978
Mexico,other_milds,2008,106.0489,1.060489,139.78,1.3978
Nicaragua,other_milds,2008,71.0228,0.7102280000000001,139.78,1.3978
Panama,other_milds,2008,,,139.78,1.3978
Papua New Guinea,other_milds,2008,111.7771,1.117771,139.78,1.3978
Peru,other_milds,2008,92.3921,0.923921,139.78,1.3978
Rwanda,other_milds,2008,,,139.78,1.3978
Sri Lanka,other_milds,2008,,,139.78,1.3978
Uganda,other_milds,2008,73.3181,0.733181,139.78,1.3978
Venezuela,other_milds,2008,,,139.78,1.3978
Zambia,other_milds,2008,126.7021,1.267021,139.78,1.3978
Zimbabwe,other_milds,2008,,,139.78,1.3978
Angola,brazilian_naturals,2008,,,126.59,1.2659
Brazil,brazilian_naturals,2008,109.2581,1.092581,126.59,1.2659
Ethiopia,brazilian_naturals,2008,71.7101,0.717101,126.59,1.2659
Indonesia,brazilian_naturals,2008,,,126.59,1.2659
Philippines,brazilian_naturals,2008,95.5242,0.9552419999999999,126.59,1.2659
Thailand,brazilian_naturals,2008,,,126.59,1.2659
Viet Nam,brazilian_naturals,2008,,,126.59,1.2659
Angola,robustas,2008,42.3165,0.42316499999999996,105.28,1.0528
Benin,robustas,2008,,,105.28,1.0528
Brazil,robustas,2008,91.5772,0.915772,105.28,1.0528
Burundi,robustas,2008,,,105.28,1.0528
Cameroon,robustas,2008,52.5448,0.525448,105.28,1.0528
Central African Republic,robustas,2008,45.6902,0.456902,105.28,1.0528
Congo,robustas,2008,,,105.28,1.0528
Côte d'Ivoire,robustas,2008,51.8569,0.5185690000000001,105.28,1.0528
Democratic Republic of Congo,robustas,2008,,,105.28,1.0528
Ecuador,robustas,2008,79.2587,0.792587,105.28,1.0528
Gabon,robustas,2008,,,105.28,1.0528
Ghana,robustas,2008,,,105.28,1.0528
Guinea,robustas,2008,,,105.28,1.0528
India,robustas,2008,96.1168,0.961168,105.28,1.0528
Indonesia,robustas,2008,,,105.28,1.0528
Liberia,robustas,2008,,,105.28,1.0528
Madagascar,robustas,2008,,,105.28,1.0528
Nigeria,robustas,2008,,,105.28,1.0528
Papua New Guinea,robustas,2008,34.8969,0.34896900000000003,105.28,1.0528
Philippines,robustas,2008,88.332,0.8833199999999999,105.28,1.0528
Sierra Leone,robustas,2008,,,105.28,1.0528
Sri Lanka,robustas,2008,,,105.28,1.0528
Tanzania,robustas,2008,35.3223,0.353223,105.28,1.0528
