country,harvest_group,crop_year,crop_year_beg,crop_year_end,openstock_1k_bags,openstock_kg,openstock_lb,production_1k_bags,production_kg,production_lb,consumption_1k_bags,consumption_kg,consumption_lb,exports_1k_bags,exports_kg,exports_lb,closestock_1k_bags,closestock_kg,closestock_lb,imports_1k_bags,imports_kg,imports_lb,stock_adj_1k_bags,stock_adj_kg,stock_adj_lb,population_beg,population_mid,population_end
Brazil,April,2017/18,2017,2018,9872.0,592320000.0,1305842071.374192,52739.8179,3164389074.0,6976283736.875374,21997.0,1319820000.0,2909705028.770067,30782.8179,1846969074.0,4071869802.3977466,9832.0,589920000.0,1300550977.08,0.0,0.0,0.0,0.0,0.0,0.0017521381378173828,207677556.0,208504960.0,209332364.0
Brazil,April,2018/19,2018,2019,9832.0,589920000.0,1300550977.081752,65130.7997,3907847982.0,8615330063.868073,22200.0,1332000000.0,2936557332.3042,37869.7997,2272187982.0,5009317026.212901,14893.0,893580000.0,1970006682.43,0.0,0.0,0.0,0.0,0.0,0.0027229785919189453,209332364.0,210166592.0,211000821.0
Brazil,April,2019/20,2019,2020,14893.0,893580000.0,1970006682.432723,58210.7127,3492642761.9999995,7699959243.1458645,22000.0,1320000000.0,2910101860.842,40510.7127,2430642761.9999995,5358650018.741164,10593.0,635580000.0,1401214046.0,0.0,0.0,0.0,,,,211000821.0,211782878.0,212564935.0
Burundi,April,1990/91,1990,1991,77.0,4620000.0,10185356.512947,487.393,29243580.0,64471058.01188023,2.0,120000.0,264554.714622,412.393,24743580.0,54550256.213555224,150.0,9000000.0,19841603.6,0.0,0.0,0.0,0.0,0.0,-0.0033500008285045624,5428165.0,5483794.0,5539422.0
Burundi,April,1991/92,1991,1992,150.0,9000000.0,19841603.59665,667.199,40031940.0,88255320.52054189,1.6,96000.0,211643.7716976,762.491,45749460.0,100860294.4534217,53.11,3186480.0,7024985.89,0.0,0.0,0.0,-0.0020000000000024443,0.0,0.0020725885406136513,5539422.0,5594828.0,5650235.0
Burundi,April,1992/93,1992,1993,53.108,3186480.0,7024985.892072588,620.238,37214280.0,82043443.54386002,1.7,102000.0,224871.5074287,671.646,40298760.0,88843557.9285039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5650235.0,5743085.0,5835935.0
Burundi,April,1993/94,1993,1994,0.0,0.0,0.0,393.354,23601240.0,52031827.60771109,1.91,114600.0,252649.75246401,352.87,21172200.0,46676711.07433257,38.57,2314440.0,5102466.78,0.0,0.0,0.0,0.003999999999997783,0.0,0.0009145140647888184,5835935.0,5555220.0,5274505.0
Burundi,April,1994/95,1994,1995,38.574,2314440.0,5102466.780914514,664.143,39848580.0,87851080.91659947,2.0,120000.0,264554.714622,580.127,34807620.0,76737666.4647585,120.59,7235400.0,15951326.52,0.0,0.0,0.0,0.0,0.0,-0.0018665101379156113,5274505.0,5586408.0,5898312.0
Burundi,April,1995/96,1995,1996,120.59,7235400.0,15951326.51813349,433.98,26038800.0,57405727.52582778,2.0,120000.0,264554.714622,464.07,27844200.0,61385953.20731577,88.5,5310000.0,11706546.12,0.0,0.0,0.0,0.0,0.0,0.0020235013216733932,5898312.0,5932783.0,5967254.0
Burundi,April,1996/97,1996,1997,88.5,5310000.0,11706546.1220235,400.969,24058140.0,53039119.68363436,2.0,120000.0,264554.714622,185.636,11138160.0,24555439.501784798,301.83,18109980.0,39925671.59,0.0,0.0,0.0,0.0030000000000427463,0.0,-0.0007489398121833801,5967254.0,5930507.0,5893759.0
Burundi,April,1997/98,1997,1998,301.833,18109980.0,39925671.589251064,249.785,14987100.0,33040899.695928134,2.0,120000.0,264554.714622,546.034,32762040.0,72227934.52195458,3.58,215040.0,474082.05,0.0,0.0,0.0,0.0040000000000000036,0.0,-0.0013973760069347918,5893759.0,5923862.0,5953965.0
Burundi,April,1998/99,1998,1999,3.584,215040.0,474082.048602624,491.992,29519520.0,65079401.57815351,2.0,120000.0,264554.714622,391.85,23511000.0,51832882.46231535,101.73,6103560.0,13456046.45,0.0,0.0,0.0,-0.0040000000000048885,0.0,-0.00018121302127838135,5953965.0,6035340.0,6116715.0
Burundi,April,1999/00,1999,2000,101.726,6103560.0,13456046.449818786,350.55,21033000.0,46369827.60537105,2.0,120000.0,264554.714622,437.799,26267940.0,57910894.75339849,12.48,748620.0,1650424.59,0.0,0.0,0.0,-0.0030000000000001137,0.0,-0.0028306529857218266,6116715.0,6180180.0,6243645.0
Burundi,April,2000/01,2000,2001,12.477,748620.0,1650424.587169347,487.46,29247600.0,64479920.59482006,2.0,120000.0,264554.714622,407.185,24431100.0,53861355.73667954,90.75,5445120.0,12004434.73,0.0,0.0,0.0,0.001999999999995339,0.0,0.000687871128320694,6243645.0,6307660.0,6371674.0
Burundi,April,2001/02,2001,2002,90.752,5445120.0,12004434.730687872,143.982,8638920.0,19045558.460352402,2.0,120000.0,264554.714622,216.549,12992940.0,28644529.448339738,16.18,971100.0,2140909.03,0.0,0.0,0.0,0.004999999999999005,-1.1641532182693481e-10,-0.0019214651547372341,6371674.0,6465729.0,6559784.0
Burundi,April,2002/03,2002,2003,16.185,971099.9999999999,2140909.0280785346,453.732,27223920.0,60018469.887434654,2.0,120000.0,264554.714622,431.055,25863300.0,57018816.25569311,36.86,2211720.0,4876007.95,0.0,0.0,0.0,0.0020000000000024443,0.0,-0.0048019178211688995,6559784.0,6648938.0,6738092.0
Burundi,April,2003/04,2003,2004,36.862,2211720.0,4876007.945198082,337.858,20271480.0,44690963.38637984,2.0,120000.0,264554.714622,323.691,19421460.0,42816990.0653549,49.03,2941740.0,6485426.55,0.0,0.0,0.0,-0.0009999999999976694,0.0,0.0016010189428925514,6738092.0,6860846.0,6983600.0
Burundi,April,2004/05,2004,2005,49.029,2941740.0,6485426.551601019,437.036,26222160.0,57809967.1297702,2.0,120000.0,264554.714622,477.019,28621140.0,63098812.70713591,7.05,422760.0,932026.26,0.0,0.0,0.0,-0.0039999999999995595,0.0,-0.0003866939805448055,6983600.0,7120496.0,7257392.0
Burundi,April,2005/06,2005,2006,7.046,422760.0,932026.259613306,103.315,6198900.0,13666235.170585966,1.906,114360.0,252120.643034766,232.164,13929840.0,30710040.382751003,0.0,0.0,0.0,123.71,7422540.0,16363899.6,17.291,1037460.0,2287207.785264501,7257392.0,7388874.0,7520357.0
Burundi,April,2006/07,2006,2007,17.291,1037460.0,2287207.785264501,498.5,29910000.0,65940262.6195335,1.56,93600.0,206352.67740516,372.734,22364040.0,49304268.49995828,141.5,8489820.0,18716849.23,0.0,0.0,0.0,8.997000000000014,540000.0,1190496.2132335678,7520357.0,7658190.0,7796022.0
Burundi,April,2007/08,2007,2008,150.497,9029820.0,19907345.44323357,132.856,7971360.0,17573840.582910217,1.357,81420.0,179500.373871027,276.846,16610760.0,36620457.2621211,5.15,309000.0,681228.39,0.0,0.0,0.0,0.0,0.0,0.0001516500487923622,7796022.0,7944609.0,8093197.0
Burundi,April,2008/09,2008,2009,5.15,309000.0,681228.3901516501,411.7822,24706932.0,54469461.20370966,1.435,86100.0,189818.007741285,351.0322,21061932.0,46433611.747066416,64.46,3867900.0,8527259.84,0.0,0.0,0.0,-23.99499999999999,-1440000.0,-3174656.576410385,8093197.0,8278109.0,8463021.0
Burundi,April,2009/10,2009,2010,40.465,2427900.0,5352603.263589615,111.613,6696780.0,14763872.681552643,1.399,83940.0,185056.022878089,172.937,10376220.0,22875649.341292407,0.0,0.0,0.0,22.26,1335480.0,2944229.42,6.742,404520.0,891813.9429907621,8463021.0,8709366.0,8955711.0
Burundi,April,2010/11,2010,2011,6.742,404520.0,891813.9429907621,352.9776,21178656.0,46690944.117979236,2.0,120000.0,264554.714622,350.7196,21043176.000000004,46392261.845171005,7.0,420000.0,925941.5,0.0,0.0,0.0,0.0,0.0,0.0011769999982789159,8955711.0,9126606.0,9297500.0
Burundi,April,2011/12,2011,2012,7.0,420000.0,925941.501177,204.1328,12247968.000000002,27002147.324494906,2.0,120000.0,264554.714622,202.1328,12127968.000000002,26737592.609872904,7.0,420000.0,925941.5,0.0,0.0,0.0,0.0,0.0,0.0011769999982789159,9297500.0,9455733.0,9613966.0
Burundi,April,2012/13,2012,2013,7.0,420000.0,925941.501177,405.9615,24357690.0,53699514.39000953,2.0,120000.0,264554.714622,405.9615,24357690.0,53699514.39000953,5.0,300000.0,661386.79,0.0,0.0,0.0,0.0,0.0,-0.0034450000384822488,9613966.0,9795479.0,9976992.0
Burundi,April,2013/14,2013,2014,5.0,300000.0,661386.786555,163.2177,9793062.0,21590006.022379603,2.0,120000.0,264554.714622,159.2177,9553062.0,21060896.593135606,7.0,420000.0,925941.5,0.0,0.0,0.0,0.0,0.0,0.0011769999982789159,9976992.0,10149578.0,10322163.0
Burundi,April,2014/15,2014,2015,7.0,420000.0,925941.501177,247.55,14853000.0,32745259.80233805,2.0,120000.0,264554.714622,245.55,14733000.0,32480705.08771605,7.0,420000.0,925941.5,0.0,0.0,0.0,0.0,0.0,0.0011769999982789159,10322163.0,10494912.0,10667662.0
Burundi,April,2015/16,2015,2016,7.0,420000.0,925941.501177,269.4576,16167456.000000002,35643139.23536452,2.0,120000.0,264554.714622,269.4576,16167456.000000002,35643139.23536452,5.0,300000.0,661386.79,0.0,0.0,0.0,0.0,0.0,-0.0034450000384822488,10667662.0,10727148.0,10786635.0
Burundi,April,2016/17,2016,2017,5.0,300000.0,661386.786555,196.4128,11784768.000000002,25980966.126053985,2.0,120000.0,264554.714622,194.4128,11664768.000000002,25716411.411431987,5.0,300000.0,661386.79,0.0,0.0,0.0,0.0,0.0,-0.0034450000384822488,10786635.0,10903328.0,11020020.0
Burundi,April,2017/18,2017,2018,5.0,300000.0,661386.786555,202.1079,12126474.0,26734298.903675858,2.0,120000.0,264554.714622,195.1079,11706474.0,25808357.402498856,10.0,600000.0,1322773.57,0.0,0.0,0.0,0.0,0.0,0.003109999932348728,11020020.0,11155593.0,11291166.0
Burundi,April,2018/19,2018,2019,10.0,600000.0,1322773.57311,204.3391,12260346.0,27029436.14330816,2.0,120000.0,264554.714622,192.3391,11540346.0,25442107.85557616,20.0,1200000.0,2645547.15,0.0,0.0,0.0,0.0,0.0,-0.0037799999117851257,11291166.0,11493472.0,11695779.0
Burundi,April,2019/20,2019,2020,20.0,1200000.0,2645547.14622,272.4688,16348128.0,36041452.813699394,2.0,120000.0,264554.714622,290.4688,17428128.0,38422445.245297395,0.0,0.0,0.0,0.0,0.0,0.0,,,,11695779.0,11874838.0,12053897.0
Cameroon,October,1990/91,1990,1991,1344.0,80640000.0,177780768.225984,1682.484,100949040.0,222554537.23804054,83.3,4998000.0,11018703.8640063,1857.184,111431040.0,245663391.56027222,1086.0,65160000.0,143653210.04,0.0,0.0,0.0,0.0,0.0,-0.00025400519371032715,11257056.0,11430520.0,11603984.0
Cameroon,October,1991/92,1991,1992,1086.0,65160000.0,143653210.039746,1725.948,103556880.0,228303840.29620582,83.333,4999980.0,11023069.016797563,1737.615,104256900.0,229847120.22395328,991.0,59460000.0,131086861.1,0.0,0.0,0.0,0.0,0.0,-0.004798993468284607,11603984.0,11777720.0,11951455.0
Cameroon,October,1992/93,1992,1993,991.0,59460000.0,131086861.095201,260.376,15622559.999999998,34441849.187208936,83.333,4999980.0,11023069.016797563,927.402,55644120.0,122674285.72493602,240.64,14438460.0,31831355.54,0.0,0.0,0.0,0.0010000000000047748,0.0,0.0006763525307178497,11951455.0,12128604.0,12305754.0
Cameroon,October,1993/94,1993,1994,240.641,14438460.0,31831355.54067635,682.913,40974780.0,90333926.91332695,100.0,6000000.0,13227735.7311,625.356,37521360.0,82720439.05857772,198.2,11891880.0,26217107.66,0.0,0.0,0.0,-0.001999999999981128,0.0,0.004325579851865768,12305754.0,12486773.0,12667792.0
Cameroon,October,1994/95,1994,1995,198.198,11891880.0,26217107.66432558,405.557,24333420.0,53646008.198977225,100.0,6000000.0,13227735.7311,383.755,23025300.0,50762097.254882805,120.0,7200000.0,15873282.88,0.0,0.0,0.0,0.0,0.0,-0.00267999991774559,12667792.0,12848862.0,13029933.0
Cameroon,October,1995/96,1995,1996,120.0,7200000.0,15873282.87732,660.04,39602400.0,87308346.91955245,100.0,6000000.0,13227735.7311,505.04,30302400.0,66805356.53634744,175.0,10500000.0,23148537.53,0.0,0.0,0.0,0.0,0.0,-0.0005750022828578949,13029933.0,13211647.0,13393362.0
Cameroon,October,1996/97,1996,1997,175.0,10500000.0,23148537.529425,1432.189,85931340.0,189446176.08988377,100.0,6000000.0,13227735.7311,1375.705,82542300.0,181974621.83952925,131.48,7889040.0,17392356.05,0.0,0.0,0.0,0.004000000000019099,0.0,-0.0013204775750637054,13393362.0,13575324.0,13757285.0
Cameroon,October,1997/98,1997,1998,131.484,7889040.0,17392356.048679523,888.942,53336520.0,117586898.56275496,100.0,6000000.0,13227735.7311,787.093,47225580.0,104114581.99798693,133.33,7999980.0,17636936.88,0.0,0.0,0.0,0.002999999999985903,0.0,0.002347562462091446,13757285.0,13941181.0,14125077.0
Cameroon,October,1998/99,1998,1999,133.333,7999980.0,17636936.88234756,1113.94,66836400.0,147349039.40301535,100.0,6000000.0,13227735.7311,1027.273,61636379.99999999,135884957.67694288,120.0,7200000.0,15873282.88,0.0,0.0,0.0,0.0,0.0,-0.00267999991774559,14125077.0,14314598.0,14504120.0
Cameroon,October,1999/00,1999,2000,120.0,7200000.0,15873282.87732,1369.824,82189440.0,181196698.70118326,100.0,6000000.0,13227735.7311,1272.324,76339440.0,168299656.36336076,117.5,7050000.0,15542589.48,0.0,0.0,0.0,0.0,0.0,0.004042498767375946,14504120.0,14698973.0,14893826.0
Cameroon,October,2000/01,2000,2001,117.5,7050000.0,15542589.4840425,1113.143,66788580.0,147243614.34923849,75.0,4500000.0,9920801.798325,1144.81,68688600.0,151432441.4232059,10.83,649980.0,1432960.61,0.0,0.0,0.0,0.0030000000000001137,0.0,0.0017500629182904959,14893826.0,15091594.0,15289363.0
Cameroon,October,2001/02,2001,2002,10.833,649980.0,1432960.611750063,685.677,41140620.0,90699541.52893455,69.0,4140000.0,9127137.654459,616.51,36990600.0,81550313.55580461,11.0,660000.0,1455050.93,0.0,0.0,0.0,0.0,0.0,0.0004210001789033413,15289363.0,15493253.0,15697143.0
Cameroon,October,2002/03,2002,2003,11.0,660000.0,1455050.930421,800.795,48047700.0,105927046.34786224,69.0,4140000.0,9127137.654459,731.795,43907700.0,96799908.69340324,11.0,660000.0,1455050.93,0.0,0.0,0.0,0.0,0.0,0.0004210001789033413,15697143.0,15914033.0,16130923.0
Cameroon,October,2003/04,2003,2004,11.0,660000.0,1455050.930421,900.282,54016920.0,119086923.7946617,69.0,4140000.0,9127137.654459,831.282,49876920.0,109959786.1402027,11.0,660000.0,1455050.93,0.0,0.0,0.0,0.0,0.0,0.0004210001789033413,16130923.0,16354326.0,16577729.0
Cameroon,October,2004/05,2004,2005,11.0,660000.0,1455050.930421,727.382,43642920.0,96216168.7155898,69.0,4140000.0,9127137.654459,658.382,39502920.0,87089031.0611308,11.0,660000.0,1455050.93,0.0,0.0,0.0,0.0,0.0,0.0004210001789033413,16577729.0,16809407.0,17041085.0
Cameroon,October,2005/06,2005,2006,11.0,660000.0,1455050.930421,869.7157,52182942.0,115043694.40788649,69.0,4140000.0,9127137.654459,778.7156,46722936.0,103006441.66484976,33.0,1980006.0,4365166.02,0.0,0.0,0.0,0.0,-6.0,-13.228736999444664,17041085.0,17275171.0,17509256.0
Cameroon,October,2006/07,2006,2007,33.0,1980000.0,4365152.791263,818.1664,49089983.99999999,108224889.23265454,69.0,4140000.0,9127137.654459,742.0504,44523024.0,98156465.90357047,40.12,2406960.0,5306438.47,0.0,0.0,0.0,-0.003999999999997783,0.0,-0.004111923277378082,17509256.0,17751333.0,17993409.0
Cameroon,October,2007/08,2007,2008,40.116,2406960.0,5306438.465888076,795.3046,47718276.00000001,105200790.74528195,69.0,4140000.0,9127137.654459,549.0876,32945256.0,72631856.66023944,217.33,13039980.0,28748234.9,0.0,0.0,0.0,-208.33,-12499980.0,-27557738.684201,17993409.0,18251866.0,18510323.0
Cameroon,October,2008/09,2008,2009,9.0,540000.0,1190496.215799,724.9004,43494024.0,95887909.22568682,69.0,4140000.0,9127137.654459,539.9004,32394024.0,71416598.12315182,125.0,7500000.0,16534669.66,0.0,0.0,0.0,0.0,0.0,0.0038750004023313522,18510323.0,18777081.0,19043839.0
Cameroon,October,2009/10,2009,2010,125.0,7500000.0,16534669.663875,902.2813,54136877.99999999,119351385.91513357,69.0,4140000.0,9127137.654459,821.5313,49291877.99999999,108669989.31227031,136.75,8205000.0,18088928.61,0.0,0.0,0.0,0.0,0.0,0.00227925181388855,19043839.0,19319274.0,19594709.0
Cameroon,October,2010/11,2010,2011,136.75,8205000.0,18088928.61227925,527.1347,31628081.999999996,69727985.06292678,68.333,4099980.0,9038908.657132562,569.1767,34150602.0,75289189.71899585,26.38,1582500.0,3488815.3,0.0,0.0,0.0,-0.004999999999999005,0.0,-0.0009223748929798603,19594709.0,19878036.0,20161364.0
Cameroon,October,2011/12,2011,2012,26.375,1582500.0,3488815.299077625,669.3245,40159470.0,88536476.04350641,70.017,4201020.0,9261663.726844287,578.6065,34716390.0,76536538.74296713,47.08,2824560.0,6227088.87,0.0,0.0,0.0,-0.003999999999997783,0.0,0.002772635780274868,20161364.0,20448873.0,20736382.0
Cameroon,October,2012/13,2012,2013,47.076,2824560.0,6227088.872772636,371.0197,22261182.0,49077505.426320024,71.733,4303980.0,9488651.671989962,324.3197,19459182.0,42900152.83989633,22.04,1322580.0,2915789.79,0.0,0.0,0.0,0.0030000000000001137,0.0,-0.0027936268597841263,20736382.0,21032684.0,21328986.0
Cameroon,October,2013/14,2013,2014,22.043,1322580.0,2915789.787206373,403.8311,24229866.0,53417710.70799417,73.483,4408980.0,9720137.047284214,332.3911,19943466.0,43967816.30169633,20.0,1200000.0,2645547.15,0.0,0.0,0.0,0.0,0.0,-0.0037799999117851257,21328986.0,21632850.0,21936714.0
Cameroon,October,2014/15,2014,2015,20.0,1200000.0,2645547.14622,483.1051,28986306.0,63903865.931466386,75.317,4519020.0,9962733.720592586,397.7881,23867286.0,52618358.6377638,30.0,1800000.0,3968320.72,0.0,0.0,0.0,0.0,0.0,-0.0006699999794363976,21936714.0,22299585.0,22662456.0
Cameroon,October,2015/16,2015,2016,30.0,1800000.0,3968320.71933,390.8379,23450273.999999996,51699004.54898088,76.0,4560000.0,10053079.155636,309.8379,18590273.999999996,40984538.60678988,35.0,2100000.0,4629707.51,0.0,0.0,0.0,0.0,0.0,-0.004114999435842037,22662456.0,23012646.0,23362837.0
Cameroon,October,2016/17,2016,2017,35.0,2100000.0,4629707.505885,291.8761,17512566.000000004,38608599.17024118,77.0,4620000.0,10185356.512947,219.8761,13192566.0,29084629.44384917,30.0,1800000.0,3968320.72,0.0,0.0,0.0,0.0,0.0,-0.0006699999794363976,23362837.0,23711630.0,24060423.0
Cameroon,October,2017/18,2017,2018,30.0,1800000.0,3968320.71933,369.5529,22173174.0,48883480.998616256,78.0,4680000.0,10317633.870258,311.5529,18693174.0,41211394.27457825,10.0,600000.0,1322773.57,0.0,0.0,0.0,0.0,0.0,0.003109999932348728,24060423.0,24393181.0,24725940.0
Cameroon,October,2018/19,2018,2019,10.0,600000.0,1322773.57311,309.5907,18575442.0,40951839.64406261,78.0,4680000.0,10317633.870258,226.5907,13595442.0,29972818.98724961,15.0,900000.0,1984160.36,0.0,0.0,0.0,0.0,0.0,-0.0003349999897181988,24725940.0,25076747.0,25427553.0
Cameroon,October,2019/20,2019,2020,15.0,900000.0,1984160.359665,268.209,16092540.0,35477977.727026,77.0,4620000.0,10185356.512947,186.209,11172540.0,24631234.427524,20.0,1200000.0,2645547.15,0.0,0.0,0.0,,,,25427553.0,25782341.0,26137129.0
Central African Republic,October,1990/91,1990,1991,55.0,3300000.0,7275254.652105,175.274,10516440.0,23184781.525328215,28.0,1680000.0,3703766.004708,143.274,8596440.0,18951906.091376215,59.0,3540000.0,7804364.08,0.0,0.0,0.0,0.0,0.0,0.001349000260233879,2765804.0,2809221.0,2852638.0
Central African Republic,October,1991/92,1991,1992,59.0,3540000.0,7804364.081349,124.781,7486860.0,16505700.922623891,28.0,1680000.0,3703766.004708,91.781,5506860.0,12140548.13136089,64.0,3840000.0,8465750.87,0.0,0.0,0.0,0.0,0.0,-0.0020959991961717606,2852638.0,2898052.0,2943467.0
Central African Republic,October,1992/93,1992,1993,64.0,3840000.0,8465750.867904,133.845,8030700.0,17704662.889290795,28.0,1680000.0,3703766.004708,155.845,9350700.0,20614764.750132795,14.0,840000.0,1851883.0,0.0,0.0,0.0,0.0,0.0,0.0023539999965578318,2943467.0,2991728.0,3039988.0
Central African Republic,October,1993/94,1993,1994,14.0,840000.0,1851883.002354,165.574,9934440.0,21901691.159411516,25.0,1500000.0,3306933.932775,146.241,8774460.0,19344373.01051795,8.33,499980.0,1102267.22,0.0,0.0,0.0,0.0030000000000001137,0.0,-0.0015274370089173317,3039988.0,3089146.0,3138304.0
Central African Republic,October,1994/95,1994,1995,8.333,499980.0,1102267.218472563,249.512,14970720.0,33004787.97738223,15.0,900000.0,1984160.359665,234.512,14070720.0,31020627.617717233,8.33,499980.0,1102267.22,0.0,0.0,0.0,0.0030000000000001137,0.0,-0.0015274370089173317,3138304.0,3187844.0,3237384.0
Central African Republic,October,1995/96,1995,1996,8.333,499980.0,1102267.218472563,108.065,6483900.0,14294552.617813215,10.0,600000.0,1322773.57311,97.398,5843880.0,12883550.047376778,9.0,540000.0,1190496.22,0.0,0.0,0.0,0.0,0.0,-0.004200999857857823,3237384.0,3276706.0,3316029.0
Central African Republic,October,1996/97,1996,1997,9.0,540000.0,1190496.215799,207.831,12469860.0,27491335.447302442,10.0,600000.0,1322773.57311,200.945,12056700.0,26580473.564858895,5.89,353160.0,778584.53,0.0,0.0,0.0,-0.0039999999999995595,0.0,-0.004867454059422016,3316029.0,3363570.0,3411111.0
Central African Republic,October,1997/98,1997,1998,5.886,353160.0,778584.525132546,114.354,6861240.0,15126444.917942094,10.0,600000.0,1322773.57311,106.738,6404280.0,14119020.564661518,3.5,210120.0,463235.31,0.0,0.0,0.0,0.0019999999999997797,0.0,-0.004696878022514284,3411111.0,3458472.0,3505832.0
Central African Republic,October,1998/99,1998,1999,3.502,210120.0,463235.305303122,214.582,12874920.0,28384339.886509,19.0,1140000.0,2513269.788909,194.084,11645040.0,25672918.616348125,5.0,300000.0,661386.79,0.0,0.0,0.0,0.0,0.0,-0.0034450000384822488,3505832.0,3555064.0,3604295.0
Central African Republic,October,1999/00,1999,2000,5.0,300000.0,661386.786555,240.682,14440920.0,31836778.9123261,21.0,1260000.0,2777824.503531,187.74,11264400.0,24833751.06156714,36.94,2216520.0,4886590.13,0.0,0.0,0.0,0.0020000000000024443,0.0,0.0037829624488949776,3604295.0,3655360.0,3706425.0
